"scenario","method","reps","K_fit","beta","lambda_mu","lambda_kappa","lambda_eta","ARI","loglik","pen_loglik","iter","true_union_q","selected_q","TPR","FPR","Precision","F1","entry_TPR","entry_FPR","entry_Precision","entry_F1","MSE_mu","MSE_kappa","MSE_centered_eta","kappa_hat_mean","df","BIC","EBIC","common_selection_rate","specific_selection_rate","noise_selection_rate","rep","n","d","K_true","common_q","specific_q_per_component","specific_weight","true_entry_q","mu_pairwise_cos_mean","kappa_true_min","kappa_true_max","kappa_true_ratio"
"specific_effect_common6_specific4","Rossi path BIC",100,4,26.2520018015813,NA,NA,NA,0.514303970729958,97704.1437213874,97333.0765116867,2.2,22,98.82,1,0.984871794871795,0.222741707245474,0.364302044676808,0.999,0.689861111111111,0.142526730909537,0.248607659271538,0.000284591965617234,16.7558169566347,0.656166228777219,59.693785473965,291.31,-193395.989252455,-192054.457125574,1,1,0.984871794871795,50.5,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"specific_effect_common6_specific4","Rossi path BIC + refit",100,4,26.2520018015813,NA,NA,NA,0.48105667098429,97738.055405465,NA,34.81,22,98.82,1,0.984871794871795,0.222741707245474,0.364302044676808,NA,NA,NA,NA,0.000555657141142026,20.7784762853459,1.16665051346858,59.7127370534873,398.28,-192724.890038417,-190890.742856742,1,1,0.984871794871795,50.5,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"specific_effect_common6_specific4","Separate 2D path/grid BIC",100,4,NA,50.9215515734247,0.822205008036943,NA,0.527529035677417,97641.4071986973,96819.1300679863,2.18,22,90.7,1,0.880769230769231,0.246706197487002,0.394377922439054,0.998,0.434861111111111,0.219509211579178,0.354695349432857,0.000148742094579001,12.3410478826043,0.318379415632192,57.1976547366735,199.47,-193904.924451896,-192986.331154897,1,1,0.880769230769231,50.5,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"specific_effect_common6_specific4","Separate 2D path/grid BIC + refit",100,4,NA,50.9215515734247,0.822205008036943,NA,0.487613725600719,97727.4512806074,NA,40,22,90.7,1,0.880769230769231,0.246706197487002,0.394377922439054,NA,NA,NA,NA,0.000459614174471279,12.7469050228668,0.927437739597237,59.1898510813998,365.8,-192928.045680163,-191243.474426129,1,1,0.880769230769231,50.5,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"specific_effect_common6_specific4","Eta centered path BIC",100,4,NA,NA,NA,1.68643574764326,0.457516376986234,97504.7436575023,97205.8266049849,37.71,22,29.81,0.918636363636364,0.123076923076923,0.723125488910682,0.794378781590915,NA,NA,NA,NA,0.000405143260202727,98.9998673651994,1.28315141041291,61.9728050132894,192.43,-193680.22796667,-192794.05506778,1,0.888125,0.123076923076923,50.5,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
"specific_effect_common6_specific4","Eta centered path BIC + refit",100,4,NA,NA,NA,1.68643574764326,0.505471668838373,97573.5053173417,NA,44.12,22,29.81,0.918636363636364,0.123076923076923,0.723125488910682,0.794378781590915,NA,NA,NA,NA,0.000358787287264737,43.8820191389618,0.969498430495746,60.4081836917923,122.24,-194302.606629381,-193739.670625845,1,0.888125,0.123076923076923,50.5,1000,100,4,6,4,0.35,40,0.924499229583975,30,90,3
